ID,Dream Weight,Actual Weight,Age,Gender,BMI
1952,94.65907581,99.59644199,20,Female,23.8542231
1953,68.18663787,70.34430386,53,Male,23.47817214
1954,59.54585055,62.98279582,25,Female,20.80325625
1955,89.02683988,92.93643411,25,Male,31.22888887
1956,87.74999322,86.44406157,48,Male,29.10107008
1957,58.22736952,60.0324772,55,Male,18.82894568
1958,54.49603793,56.25329753,59,Male,26.80802648
1959,83.12906976,81.14328683,22,Female,22.96047089
1960,87.1725366,89.07369162,36,Female,32.01162044
1961,65.95184038,61.37836219,32,Male,30.17691455
1962,67.31614423,63.95453395,53,Male,32.06566434
1963,59.35193783,59.27615593,50,Male,21.09574533
1964,67.65998604,67.05911146,48,Female,31.33217407
1965,79.04164683,76.26721007,57,Female,21.01342312
1966,87.19382253,87.19956869,50,Male,27.17568678
1967,96.7453565,95.09584329,45,Male,19.56238993
1968,71.32370868,74.17975518,21,Female,31.61992112
1969,89.69263792,90.12878087,43,Female,33.03987819
1970,80.50171134,81.82497143,51,Female,34.58978993
1971,73.64197236,75.2980923,52,Male,32.85971133
1972,73.46910616,69.84521761,47,Female,24.08663286
1973,68.35735825,66.1439978,34,Female,29.57871024
1974,50.44497718,49.15222133,42,Female,22.11208404
1975,52.31885506,56.58047703,27,Male,21.71666288
1976,89.32135887,90.05452953,31,Female,22.81841143
1977,54.42068795,55.11520862,42,Male,23.57783251
1978,74.12497888,74.51074826,37,Female,19.95756462
1979,80.14316089,75.94892225,36,Female,25.25462745
1980,61.80924954,58.94352387,33,Female,22.829192
1981,56.65848011,59.49324039,47,Male,31.1099449
1982,96.14480365,94.28307247,31,Male,26.28162249
1983,53.83731515,54.21700123,19,Male,24.08819529
1984,54.82474274,57.31197439,54,Male,28.65834863
1985,80.6726463,79.47036226,31,Male,22.36732482
1986,55.8485196,51.72946006,30,Male,25.02860138
1987,87.48619378,86.69774794,21,Female,26.25791756
1988,91.90168296,94.28574608,55,Female,32.71061471
1989,63.70873758,65.70618224,35,Male,30.6006848
1990,63.25654253,67.56387277,56,Male,29.13459445
1991,73.89460413,78.27216895,29,Male,19.13616352
1992,83.16495089,84.6323345,51,Male,25.27223904
1993,81.82473676,77.13107675,25,Female,21.5812823
1994,71.23034355,67.44997375,21,Female,31.16443631
1995,84.8378568,84.72072678,52,Male,23.88052958
1996,84.99402307,80.19809831,38,Female,33.67636977
1997,79.8974561,79.17686128,55,Male,19.18770837
1998,87.55882417,83.0002891,18,Male,31.75585532
1999,82.81110151,84.68811259,60,Female,21.21039862
2000,72.59756969,72.98549279,29,Female,22.44015472
2001,64.13426326,61.70099282,22,Female,19.798414
2002,79.11718739,78.28118885,48,Female,24.19574581
2003,99.76840021,94.78132231,57,Female,34.13315506
2004,79.10871987,75.18404823,43,Female,19.8821009
2005,79.48247931,79.24879205,60,Female,21.57844021
2006,90.06436144,88.6270872,60,Female,27.46819757
2007,66.78165493,66.81452974,34,Male,32.93762043
2008,98.21538704,102.4756106,50,Female,23.7029694
2009,67.09141274,62.99614094,39,Female,22.74102915
2010,69.25054216,67.7102489,26,Female,19.29995844
2011,94.19623548,91.39055976,59,Male,23.18168808
2012,91.88032695,90.4449938,38,Male,33.26988063
2013,89.73350779,86.0291398,26,Male,22.78370036
2014,99.88647916,101.4044086,42,Female,34.7439156
2015,91.17724754,92.6094685,48,Male,26.42690182
2016,85.10418906,85.11812874,31,Female,33.18660028
2017,85.5533964,84.42587713,22,Female,21.70732791
2018,84.02326554,82.53935573,43,Female,26.89479494
2019,98.2690221,98.91160476,20,Male,29.08271802
2020,86.76815316,88.73922006,44,Male,30.47736063
2021,86.03859795,85.37682433,37,Female,27.51228182
2022,93.81287902,93.7768032,55,Male,19.34918949
2023,75.69043183,76.50688041,43,Male,20.95977343
2024,68.26855242,64.91428101,45,Male,33.90418381
2025,59.42547758,56.25843078,60,Female,33.67862301
2026,69.06266166,71.41355019,24,Male,26.82160285
2027,97.6663883,94.06183354,53,Female,30.45852704
2028,60.03728079,59.83635406,60,Female,18.57481225
2029,51.60830363,46.9708587,46,Male,22.61868419
2030,62.66483958,57.6924188,19,Female,31.23324753
2031,64.63265372,62.32411596,21,Female,32.40226103
2032,70.10453239,69.29546955,45,Male,24.90959313
2033,78.00380102,76.18177634,49,Female,31.86255868
2034,82.39776199,82.2062656,40,Male,29.47067708
2035,89.91225322,94.52228868,46,Female,21.73408918
2036,82.75989288,81.94464576,30,Male,30.15216969
2037,56.69698032,56.29292382,24,Male,25.5293098
2038,78.18501277,83.03757149,33,Female,19.5316931
2039,62.97446613,63.73142868,25,Female,34.56886442
2040,65.13307799,70.0459141,32,Male,29.3886527
2041,94.20368922,98.10842513,33,Female,24.10878563
2042,81.92361022,78.55220319,20,Male,29.30702055
2043,53.26421396,58.07433612,34,Female,29.65132813
2044,88.86370108,85.45109247,58,Male,18.6051808
2045,77.68614703,81.90088586,55,Male,25.87470753
2046,76.93134568,77.79523007,41,Female,24.2620957
2047,92.92609585,93.26201439,31,Female,30.48539424
2048,87.12492404,84.4285092,54,Female,27.87158975
2049,65.39247189,68.2515151,46,Female,23.74871843
2050,66.49849157,70.63978492,26,Female,23.00600917
2051,78.1045065,73.28227615,40,Male,22.15731412
2052,85.5300918,87.59873432,46,Male,28.26706605
2053,60.0512412,56.85784501,35,Female,28.7814618
2054,92.15783949,96.68467698,35,Female,26.62949226
2055,83.5614178,79.30391571,44,Male,18.79736358
2056,51.57956692,56.41096323,60,Male,21.55094154
2057,68.21031655,65.97415081,26,Female,25.02733945
2058,87.44370759,83.28287893,47,Female,25.67483246
2059,72.86978928,75.25532039,49,Female,31.9653375
2060,57.67399461,54.04511327,56,Female,24.34568214
2061,88.6546216,85.04830172,45,Male,27.22236755
2062,73.35469624,70.5689889,24,Female,19.31830211
2063,59.77813233,55.9530958,23,Female,29.21374482
2064,69.81159555,67.03278968,49,Female,29.32348027
2065,60.51344847,64.61910125,58,Male,34.56071323
2066,83.37644031,82.11472351,18,Male,23.91238966
2067,63.18687716,64.34991803,37,Female,30.98355459
2068,95.96861838,100.2129667,37,Female,26.39405656
2069,53.46516945,52.25417717,32,Male,30.19656671
2070,96.63773475,97.6694807,43,Female,31.19088161
2071,67.26322024,64.14557862,19,Male,30.49883251
2072,66.67695425,70.20409916,21,Female,23.96841504
2073,51.23802759,55.52349866,49,Male,24.01118987
2074,91.94370217,95.12726219,46,Female,30.87172504
2075,78.06265214,80.83411556,51,Male,23.25731976
2076,88.93988454,90.30432632,60,Female,32.7132934
2077,60.37840857,60.18316016,58,Male,30.31093283
2078,99.00138704,101.6892061,23,Female,19.08618588
2079,66.14100694,69.67950349,38,Female,29.32702084
2080,98.65341663,101.9288637,45,Male,33.88800279
2081,88.39106374,88.90843268,51,Male,31.87395905
2082,58.20403561,55.9117665,47,Female,19.76512587
2083,85.54372364,82.43995462,57,Male,27.61480449
2084,81.23755291,84.27107679,27,Female,24.1112524
2085,56.16043357,54.57070549,36,Female,30.79140456
2086,81.33895028,83.13751586,36,Male,19.16989153
2087,81.34987521,79.58160912,18,Female,25.10768759
2088,65.26412622,65.63471807,59,Female,33.42479156
2089,52.0098046,54.69386746,55,Female,21.47421296
2090,51.23350949,53.46756237,58,Female,27.27848241
2091,65.34297213,64.68349195,56,Female,18.58726193
2092,56.38290938,60.5257955,48,Female,31.18756786
2093,50.89589577,48.31726023,51,Female,31.72815782
2094,99.3864946,99.02284888,25,Female,28.79783111
2095,65.30964597,64.75248468,48,Male,34.41568574
2096,76.67000492,76.5410836,50,Male,34.40102122
2097,76.63625003,78.55137658,36,Female,20.37023107
2098,98.91396143,98.78569395,40,Female,29.15532567
2099,82.93023131,80.7513969,34,Female,28.74204834
2100,65.62373399,64.54010181,26,Female,22.10729189
2101,52.04165213,52.36189201,25,Female,27.57549452
2102,92.49057304,91.34029251,49,Male,28.81994194
2103,87.68930908,86.67450534,44,Male,24.45452992
2104,99.33738463,94.64821145,47,Female,32.37315253
2105,80.2947637,80.91834771,52,Male,20.88206221
2106,57.51334655,60.13876505,48,Female,21.83791321
2107,90.5745729,91.49600919,28,Male,20.64066157
2108,71.49558227,74.19084442,18,Male,23.6627035
2109,55.93215681,52.8500761,26,Female,19.44335167
2110,84.15656738,81.34745625,32,Male,32.398793
2111,67.6023063,69.48349674,23,Female,19.28211805
2112,74.79998096,76.20975246,55,Male,28.78267758
2113,57.8128418,53.82133785,38,Male,25.9207455
2114,83.44268982,83.74851292,50,Female,30.43115266
2115,90.20819964,90.14080006,45,Female,26.85498681
2116,53.72029279,50.83897006,43,Female,27.09447675
2117,55.03915548,56.88739213,55,Female,24.40349732
2118,90.39550505,94.02309589,23,Male,20.88016164
2119,80.48716784,84.52870794,34,Male,32.59142769
2120,75.91608114,80.86948684,20,Female,24.57070906
2121,76.21813748,76.68967284,18,Female,27.37858168
2122,78.22379743,75.90835006,26,Female,26.51702156
2123,83.43868302,85.19482993,41,Male,23.69713045
2124,92.72055744,92.02552423,23,Female,29.04820191
2125,53.43303094,55.07973291,18,Female,29.63558411
2126,53.65249119,53.83473485,26,Male,31.13777263
2127,53.18757703,52.00562348,19,Female,25.56309483
2128,77.34406282,78.90471014,48,Male,32.78197377
2129,54.78376061,51.07982551,43,Female,26.78388403
2130,94.38109615,93.32709305,45,Female,27.14492388
2131,89.80930314,92.64123566,60,Female,31.46231981
2132,60.07553481,60.87514676,53,Male,23.37686598
2133,70.91971771,70.08276449,33,Female,21.24117285
2134,65.63508542,60.68752643,41,Male,34.93778565
2135,90.06889687,92.55075823,19,Male,29.38723124
2136,61.64244031,64.60269706,49,Female,34.17470674
2137,59.58084295,58.6321031,54,Male,24.25488545
2138,72.90939164,68.64055824,46,Female,30.24514729
2139,69.87340812,68.76620842,40,Male,31.03002995
2140,86.16984589,88.87413696,18,Male,29.17604008
2141,55.95276201,60.93838515,20,Male,25.63550796
2142,51.34415829,51.58818817,23,Female,23.93521028
2143,70.93889149,68.48184352,37,Female,24.17311372
2144,72.3575572,69.89717741,43,Male,34.93420446
2145,79.95853418,83.7078864,22,Female,26.44262261
2146,95.49223288,98.63570819,38,Male,19.55712197
2147,93.9614241,92.23398909,37,Male,33.85128276
2148,62.03476829,60.20267247,52,Male,21.07330031
2149,69.87963197,72.98563785,25,Female,27.25617633
2150,88.20395961,91.55742607,58,Female,31.07669526
2151,51.21775875,47.8385805,34,Female,31.44350695
2152,55.84670308,55.09511474,43,Male,26.15110932
2153,82.17165902,86.50998956,31,Female,27.33853244
2154,94.49482457,94.7937358,39,Male,22.34384366
2155,98.51724825,101.031008,20,Female,23.39064822
2156,79.64284691,84.09165629,60,Female,32.07782043
2157,58.6025855,62.18565111,26,Male,26.59658565
2158,92.96731363,93.09755403,55,Female,27.76878037
2159,54.55550984,50.49803919,48,Male,31.61737644
2160,70.9963429,70.8459275,57,Male,28.14934409
2161,77.87313874,77.26384719,20,Female,34.94864081
2162,75.46536521,78.94301208,59,Male,24.76378198
2163,95.1754413,95.25947767,41,Female,28.0833546
2164,90.36011689,88.59629901,36,Female,21.13467091
2165,73.23005891,77.67222111,51,Male,30.16821626
2166,96.75892978,96.57526376,60,Female,33.07792401
2167,71.85410477,70.98893771,18,Male,28.75401143
2168,63.62842711,66.59576866,34,Female,28.61077609
2169,79.32262456,82.01348264,46,Female,29.69564355
2170,68.51508834,71.87468036,42,Male,28.30644451
2171,74.75507383,70.08056565,35,Male,26.1016313
2172,54.78138987,51.51257994,40,Male,26.86246833
2173,92.57514401,96.8743614,44,Male,23.7688451
2174,87.24786655,85.13962652,26,Male,23.83064866
2175,83.60437826,87.09636509,33,Female,19.27039845
2176,50.19533407,49.81496481,36,Male,26.42848815
2177,56.30772948,59.35831383,40,Female,31.31098548
2178,78.90158448,79.87236037,46,Female,19.54135358
2179,90.12676708,90.94376792,24,Female,31.50398522
2180,84.03702475,85.49145591,46,Male,32.7919021
2181,52.75798798,55.98196881,19,Female,19.0688389
2182,84.42458913,82.53766019,48,Male,29.42284273
2183,90.23946454,88.08630797,40,Female,29.61554375
2184,52.76423436,50.3415717,42,Female,27.66800655
2185,62.55652323,66.03883018,52,Female,32.61972533
2186,75.51706597,74.66346139,28,Male,32.23253843
2187,78.27788576,79.12402139,29,Male,25.00799546
2188,51.3086573,48.20002097,21,Female,31.88617845
2189,89.74794318,91.12633361,20,Female,28.05306786
2190,69.43560452,73.06877945,33,Female,21.39442292
2191,75.61381921,77.80027462,52,Male,34.92369871
2192,79.64909309,83.91438674,37,Female,34.94455634
2193,98.30463984,98.4201718,45,Female,29.66276067
2194,74.33271638,79.03985432,59,Male,33.70316489
2195,54.63056609,50.73486036,44,Male,32.52470975
2196,67.96349708,64.5160147,46,Female,19.30213214
2197,75.74364102,79.42376757,47,Female,24.11345152
2198,89.8751757,87.00853684,37,Female,32.89173218
2199,65.84582441,69.35514905,47,Female,28.43905586
2200,98.48030888,97.73877503,60,Female,26.32718169
2201,81.29120468,80.26409365,43,Female,18.77076095
2202,60.77722111,61.58729662,19,Male,27.08360248
2203,58.91005387,55.22283413,47,Female,34.24215979
2204,83.88062231,84.81425333,31,Female,18.50001378
2205,74.21090393,76.81184939,53,Female,31.78761888
2206,60.61136892,65.0413646,58,Female,33.75508169
2207,60.19019872,56.02256652,52,Male,29.43903451
2208,77.26269353,79.372076,59,Male,23.31860239
2209,58.50409904,61.20245436,35,Female,32.39457008
2210,99.74761801,98.49338299,42,Male,32.4740874
2211,61.54475943,63.56942067,18,Male,26.26832962
2212,62.92467979,67.8226281,38,Female,28.17431063
2213,82.26482359,85.17355998,56,Female,33.4323134
2214,98.2025881,98.83065773,26,Female,29.30105038
2215,77.16817673,77.8913086,38,Male,28.87684821
2216,70.47925242,75.0842689,27,Male,26.25611342
2217,54.82249529,51.11625611,43,Male,31.85110775
2218,54.20643935,55.43013278,20,Female,25.14638605
2219,51.47180065,54.03457364,30,Male,33.1041843
2220,64.64434683,67.88000434,33,Female,24.02502402
2221,84.12699954,85.30516165,36,Male,25.26157016
2222,66.71803955,67.47456897,55,Female,30.30009572
2223,53.28099628,54.82803091,31,Female,33.90679625
2224,54.107472,54.76620637,40,Male,33.62966428
2225,94.95506354,91.1734723,24,Female,23.60341735
2226,79.07014812,82.62237688,30,Female,21.87788253
2227,98.23507787,95.34373626,29,Female,29.13966234
2228,65.59816631,66.93202797,20,Male,21.54920634
2229,54.35873947,57.36440585,22,Female,20.50124438
2230,58.76903646,56.99596514,31,Female,27.10301957
2231,62.86134627,59.88996707,25,Male,20.00407081
2232,74.22935051,70.1085119,32,Male,20.07923448
2233,63.6265847,62.08840855,47,Male,28.78990376
2234,77.32231755,80.11410415,27,Female,27.53097866
2235,81.44756616,79.07151966,43,Male,32.09554461
2236,84.89617352,86.28460689,52,Female,20.59503934
2237,50.97209127,47.78371722,56,Male,33.34098271
2238,80.12634595,83.98478795,18,Female,19.89669073
2239,89.42223499,86.71040142,57,Female,28.58785696
2240,93.08771994,96.96761704,39,Female,27.56418478
2241,58.52037373,62.19530125,49,Male,31.48791704
2242,88.78605414,91.30877413,49,Male,22.40255916
2243,53.13185514,52.75709547,55,Female,23.03524843
2244,99.57265194,98.35991217,18,Female,21.16793717
2245,73.40340419,76.44578374,53,Male,21.13061462
2246,64.0129271,63.14754708,42,Male,31.86006216
2247,64.40431255,63.46584604,19,Female,27.6605926
2248,75.22023232,70.83524755,24,Male,32.18802642
2249,91.22137401,94.30366703,54,Female,29.25499819
2250,67.56809995,65.2329902,24,Female,28.26739108
2251,83.5031292,81.07014669,30,Female,28.25706995
2252,59.03920425,63.4094932,33,Female,27.04855748
2253,66.35890578,61.50707641,54,Male,24.16801758
2254,72.93929012,76.40427694,32,Male,23.35230992
2255,52.654075,49.65313805,27,Male,32.52432416
2256,83.02608681,80.29885647,55,Female,21.61084189
2257,70.1813806,74.79487227,45,Male,18.61666889
2258,61.309397,59.37730981,35,Female,34.02101565
2259,55.62945651,57.06023287,29,Female,20.88280811
2260,71.79955189,67.63275091,31,Female,22.15171284
2261,60.59822128,61.15893109,47,Male,27.92597387
2262,60.3375068,55.7852574,56,Female,31.71116287
2263,58.13554695,60.44105899,38,Male,32.68061951
2264,97.95041551,94.53779827,21,Female,32.61530796
2265,80.38370786,75.75203056,24,Male,30.05781073
2266,60.46710984,56.23820884,52,Female,23.37968865
2267,50.29244349,48.36738139,55,Male,23.90777793
2268,63.95004473,60.34881233,53,Female,29.22527667
2269,99.01568304,102.0561316,26,Male,32.09424083
2270,63.93227831,62.72309759,57,Female,25.19038572
2271,91.98101545,92.0866716,35,Male,29.30603226
2272,53.82750785,58.7400093,55,Female,33.26687094
2273,96.26624838,97.27341349,58,Female,23.75610937
2274,96.51240157,100.0487385,41,Female,20.51704087
2275,52.60501615,56.12894718,21,Female,21.29878007
2276,90.92920469,89.45433899,28,Male,30.11664333
2277,50.35894642,50.77507832,60,Female,31.46132025
2278,96.2283843,95.16613597,54,Female,18.84148685
2279,77.30651225,80.77742044,25,Male,34.5156637
2280,93.36850939,97.88706644,57,Female,18.88770064
2281,90.42627506,90.84550452,52,Female,31.41721653
2282,58.30038387,58.84469715,56,Male,34.70570186
2283,97.71342471,93.96316277,53,Female,29.25045299
2284,58.24962882,56.34263822,55,Male,30.71560762
2285,66.05326069,61.18374024,24,Female,19.8649819
2286,77.53284411,78.46510491,47,Female,33.13872755
2287,65.68362149,65.88625103,28,Female,21.19879374
2288,60.116689,63.99340387,34,Female,20.73342655
2289,85.24525959,81.65687585,55,Male,22.11762283
2290,73.8376968,76.46196014,18,Female,33.1950318
2291,60.10175415,57.95171637,22,Female,21.16562346
2292,65.03825023,69.33333394,20,Female,21.21826783
2293,74.87161463,77.32816258,59,Male,20.70919897
2294,97.3740604,98.96830654,45,Male,26.23515412
2295,95.41162073,94.551064,52,Male,26.55492498
2296,99.59684204,102.9007217,23,Male,30.50836843
2297,99.13362042,102.5939378,33,Male,23.07305917
2298,89.60786907,86.91167604,22,Male,31.2833572
2299,69.75359337,72.00533398,18,Male,20.50022092
2300,88.66438673,92.0500152,57,Male,26.21480003
2301,69.52587792,66.37090449,41,Male,32.35775765
2302,56.88024791,54.23971403,53,Male,26.21218857
2303,84.37466899,79.9443801,58,Male,28.69060762
2304,51.74545277,56.54632171,21,Female,24.01134474
2305,90.37467884,85.67309685,58,Female,20.96081271
2306,94.33874128,95.90754861,29,Male,34.83164434
2307,60.51167193,61.25869681,39,Female,23.01608004
2308,58.68909662,58.4128066,21,Female,29.70777171
2309,56.75241189,57.03875782,41,Male,25.76182205
2310,64.14631527,67.46965607,46,Female,22.11246257
2311,86.09883686,84.8273576,54,Male,30.18140033
2312,78.84054211,78.59371478,50,Female,30.87895418
2313,91.2910931,90.28318979,27,Female,31.1585994
2314,53.15158406,50.07759116,36,Male,29.75988148
2315,95.92022603,99.85034316,35,Male,25.89341632
2316,90.78900251,87.72320801,21,Female,19.95665018
2317,57.09687968,52.29907296,32,Male,23.24815737
2318,50.80361331,48.66185391,58,Female,25.23969638
2319,91.94000732,89.12221691,52,Female,24.98788943
2320,89.25591553,90.72524228,20,Male,30.61406269
2321,62.07600174,65.74974725,52,Male,33.10875519
2322,65.10534047,60.71822644,20,Male,22.00977778
2323,58.41375479,58.45960042,38,Female,24.07204533
2324,64.58691764,63.24450145,18,Male,22.06760236
2325,77.22439542,80.61384641,20,Female,25.89631384
2326,98.94424285,99.67303591,24,Male,23.81677985
2327,94.46890761,97.63550071,60,Male,27.09740387
2328,93.85663957,97.5563842,27,Female,25.76035411
2329,72.40107824,69.23042703,27,Female,26.24835738
2330,56.46318361,55.52944522,54,Male,31.57588176
2331,88.18752084,84.5549893,19,Male,32.95574895
2332,55.37583189,50.91374661,32,Female,30.499886
2333,75.20117445,70.45425168,25,Male,31.91302701
2334,83.94657665,87.03262182,49,Female,21.98549467
2335,70.78019833,67.14033003,40,Female,34.59946195
2336,68.9246251,72.50340441,42,Male,27.16012965
2337,75.91303866,74.07885888,36,Female,29.78441136
2338,95.41662195,97.27728278,47,Male,24.24558596
2339,64.36876904,62.45785329,33,Female,18.96784633
2340,84.64184063,81.04747277,52,Male,24.14010812
2341,52.45276497,55.38288199,32,Male,32.39213109
2342,67.8519466,68.37903916,35,Male,21.190729
2343,75.07242983,77.4762298,40,Female,34.27465113
2344,78.43956011,80.86530571,44,Female,27.70741248
2345,52.1073065,48.46524527,29,Male,26.54952528
2346,57.07498449,62.02583752,30,Female,23.72891087
2347,69.36321935,65.0954752,37,Male,24.30481167
2348,84.44176165,82.7084077,18,Male,24.12003267
2349,73.09894106,77.32427733,31,Female,27.75009167
2350,92.23816162,96.8998287,48,Male,29.7250233
2351,85.60784349,81.17201548,36,Male,24.85364509
2352,86.57496338,84.81647311,46,Female,26.64318959
2353,75.52482793,74.00454162,54,Male,30.73812361
2354,52.10249697,54.90793674,20,Female,24.17075275
2355,67.94394644,67.11859361,55,Female,32.20614802
2356,96.97645133,98.23626287,37,Female,28.01534867
2357,73.28402932,69.11054826,48,Female,34.49801772
2358,82.51587491,82.40232035,55,Female,25.03168381
2359,92.60978575,97.14033482,35,Male,26.3112836
2360,64.12181119,67.85123107,46,Female,25.77311169
2361,68.94600156,68.19113668,37,Male,32.07307362
2362,61.10646689,58.35959531,49,Female,21.33293138
2363,59.37613574,56.36782792,25,Female,31.76972671
2364,77.61656509,76.2590882,51,Female,31.55517924
2365,90.82637478,90.2389459,53,Female,31.61060272
2366,68.83206365,68.98980012,38,Male,31.19644227
2367,70.43481947,66.48749619,39,Male,33.81989074
2368,99.83932047,102.2522125,59,Male,28.3260515
2369,53.70899077,55.76459502,20,Male,31.69955813
2370,63.31651325,62.64852349,31,Female,27.64398387
2371,81.78896684,81.2013077,46,Female,25.9112058
2372,77.30456939,81.21636425,20,Male,28.32351346
2373,68.73365924,67.3516705,48,Female,31.29191357
2374,65.20680108,63.18705503,48,Female,24.68437643
2375,54.41099049,54.36886307,42,Female,19.97922144
2376,51.54269405,50.61919015,30,Male,21.86286513
2377,56.73853239,55.02243032,57,Male,29.25772923
2378,50.93983787,47.84505894,51,Male,20.10354112
2379,58.77505337,54.52581928,23,Female,25.79063814
2380,64.82929713,61.84596801,43,Female,19.4483721
2381,84.28018753,88.75016113,56,Female,29.46303346
2382,91.47543797,89.1165785,19,Female,30.81368337
2383,66.55418663,66.68349493,59,Female,26.91265833
2384,69.64581395,73.34174879,28,Male,33.51912449
2385,84.64016089,88.91801369,30,Female,29.16028745
2386,62.30551535,58.37158506,53,Female,33.80090541
2387,63.61209853,62.26509792,36,Female,34.60834522
2388,51.37366216,55.31248382,48,Male,29.7469866
2389,96.24352781,100.0914783,50,Male,19.01948813
2390,64.77093004,61.46904352,51,Male,33.38369493
2391,69.26098749,66.66460289,28,Female,33.4851568
2392,51.61514951,47.93227553,53,Male,29.38787506
2393,58.82901933,54.89082705,51,Female,29.0267859
2394,83.70984786,82.99711188,28,Male,19.43703464
2395,68.78755374,67.6673553,30,Male,29.25727481
2396,89.54212993,92.07408432,45,Female,28.1965945
2397,94.71989213,91.90617264,31,Female,20.79461055
2398,79.47299815,78.71601583,34,Female,22.20418948
2399,52.95003454,54.73020677,51,Male,26.17979964
2400,63.6153891,60.85888025,51,Female,29.8907461
2401,82.09729843,86.95116405,25,Female,23.98027397
2402,72.07265511,70.58726119,29,Male,25.09872368
2403,56.95708471,57.85716584,56,Male,31.88131494
2404,96.24628969,94.2680313,31,Female,32.58927993
2405,59.31965775,55.48396228,21,Female,26.46460544
2406,87.28430294,91.87322686,28,Female,29.09508374
2407,51.53389177,48.50751302,21,Male,28.58892249
2408,93.83422004,95.76284657,39,Male,20.20852058
2409,71.64910611,74.63945195,29,Male,20.23239508
2410,99.64668661,98.44433831,47,Female,22.95170953
2411,83.4929555,81.44640112,18,Male,28.61340916
2412,65.89457146,61.02294322,31,Female,19.16929268
2413,70.04624366,66.23883683,20,Female,32.45737672
2414,51.02740534,53.37002362,27,Male,28.49984916
2415,53.07435786,57.35910927,50,Male,23.22093479
2416,86.79330174,87.0438161,26,Male,31.4936611
2417,58.95155554,56.32554665,33,Female,28.26865718
2418,90.77437116,90.03266221,55,Male,19.86474308
2419,64.38364275,66.53473431,18,Male,34.1682132
2420,97.63923746,101.7033219,53,Male,32.45824981
2421,86.10672528,90.42448837,59,Male,22.92325155
2422,89.41848662,87.08004446,54,Male,21.53082224
2423,80.12033279,82.89243942,55,Male,33.14011586
2424,86.3920624,85.02255206,39,Male,29.88767885
2425,80.56330005,81.25582215,46,Male,20.28072989
2426,94.49643455,93.37515083,20,Male,32.90214255
2427,52.29235374,53.588927,50,Male,26.12733276
2428,90.42240242,90.83370354,56,Female,25.02137491
2429,64.19473783,63.03658988,47,Female,26.99309682
2430,89.80963778,93.88905848,53,Male,25.22633173
2431,51.03977461,53.51046154,24,Male,24.12161681
2432,86.85760486,88.33916958,39,Male,25.53421679
2433,82.86541465,83.8837909,39,Female,34.0093794
2434,67.90245214,67.15003024,18,Male,32.45542086
2435,81.82788976,84.24584021,54,Male,32.29957055
2436,96.95267849,92.77408459,26,Female,19.93003736
2437,97.19451595,92.46406071,52,Female,28.09549324
2438,72.33242125,68.26112613,60,Male,23.09239821
2439,78.69905463,80.29042935,51,Male,19.05465052
2440,75.84322343,75.23882335,20,Male,30.57010614
2441,50.39348954,47.34492417,24,Male,26.73821793
2442,85.10959195,86.87532796,34,Female,24.746924
2443,51.14757798,47.45905901,33,Female,20.90178471
2444,98.82233013,100.5141871,24,Male,20.12702257
2445,95.32075685,92.96417908,44,Male,31.90936565
2446,89.23777698,88.67680964,57,Female,30.71692174
2447,83.31325808,84.35785996,25,Male,20.95733867
2448,98.92528677,102.8219096,26,Male,29.38296378
2449,54.44731794,56.40977216,60,Female,20.65141563
2450,87.91146313,87.30607284,56,Female,21.95087628
2451,91.67999265,93.25382295,24,Female,26.89418506
2452,81.00225139,82.70880733,32,Female,29.1451328
2453,67.03940934,65.60916771,37,Male,19.18233645
2454,81.69026288,83.70433328,45,Male,25.44562854
2455,80.56597342,82.68876556,22,Male,27.30914452
2456,57.35509237,52.47603918,49,Male,21.82751602
2457,74.75791857,73.92737367,59,Female,29.18055292
2458,85.76386742,86.29292044,52,Female,24.3826668
2459,99.53096091,102.7655643,33,Female,21.17191984
2460,67.25452008,68.28477418,31,Female,20.99243142
2461,65.55570102,63.54055485,51,Male,27.85286567
2462,94.29960743,89.68032637,19,Male,22.03536724
2463,94.54337252,93.48251879,46,Male,25.82528816
2464,94.20334376,94.44386965,28,Female,32.21788314
2465,80.37241678,75.78344588,59,Female,32.3907532
2466,74.10373708,74.72794253,55,Female,21.53606707
2467,61.1863368,59.26063317,19,Male,22.17044072
2468,55.05496476,57.60014134,54,Male,26.62900605
2469,95.37397665,91.09101955,37,Female,34.66990615
2470,70.8209499,70.05759552,36,Female,19.77994975
2471,58.60145941,56.02707631,49,Male,32.81361034
2472,85.72730238,80.90212572,52,Male,20.57714395
2473,62.2077839,63.01936571,48,Female,25.27986977
2474,62.1675243,62.96278891,35,Female,22.84323368
2475,86.63873678,88.82178333,18,Female,32.43529617
2476,72.83297632,68.57507615,31,Male,24.53163889
2477,81.93784938,85.56470779,29,Male,33.9808083
2478,87.13285282,88.56231881,29,Male,31.97856855
2479,97.1487411,100.3839363,24,Female,25.11769439
2480,59.68866775,61.90195838,25,Male,26.3244277
2481,99.21316687,102.8495006,52,Female,20.46979088
2482,83.59712539,84.80361736,39,Female,31.95463996
2483,75.57435959,71.12399167,48,Male,23.37806073
2484,64.8376115,64.55694959,36,Male,19.51754333
2485,61.10954449,57.75529561,32,Male,19.94030478
2486,57.05547475,56.43678198,54,Male,29.56815066
2487,70.82969803,71.46668846,19,Male,19.60143243
2488,69.54659945,70.76144048,33,Female,30.93193467
